"ID","URL","favs","views","owner_location","title","description","county","lat","lon"
"41222931110","https://live.staticflickr.com/1822/43017225052_f24271d1ce.jpg",0,302,"Lyttelton, New Zealand","At the bar!","","Badung Kabupaten","-8.700042","115.165886"
"28421089884","https://live.staticflickr.com/7555/29022338762_fe7df6905b.jpg",0,302,"Warmond, Netherlands","Bali 2016 Lovina","","Buleleng Kabupaten","-8.166350","115.003291"
"30062872225","https://live.staticflickr.com/8650/30250656275_7972057755.jpg",0,302,"London, England","LOGO'S","","Denpasar","-8.688366","115.263276"
"33544496483","https://live.staticflickr.com/4176/34336918092_9fa8083e93.jpg",0,302,"Los Angeles, USA","A full cast photo of the Balinese dancers at the Amandari  AMANDARI","","Gianyar Kabupaten","-8.488362","115.244652"
"29680158805","https://live.staticflickr.com/8178/29139863163_89b37af3f4.jpg",0,303,"Tellin, Belgique","My beautiful wife","Shooted in Bali during our honeymoon.","Buleleng Kabupaten","-8.121164","115.077613"
"44296600450","https://live.staticflickr.com/4849/32344849088_1020b542fc.jpg",0,304,"Montmin, France","Forêt des singes","Ubud Indonèsie
OLYMPUS DIGITAL CAMERA","Gianyar Kabupaten","-8.517533","115.259284"
"17067330636","https://live.staticflickr.com/7719/17067330636_66be84ebab.jpg",0,305,"Perth, Western Australia","","","Badung Kabupaten","-8.807014","115.220977"
"17569789746","https://live.staticflickr.com/7758/16973536814_fd90672de8.jpg",0,305,"Dordrecht, The Netherlands","","","Gianyar Kabupaten","-8.519953","115.263436"
"17330012984","https://live.staticflickr.com/8838/17331997923_5caeee2d80.jpg",0,305,"Singapore, Singapore","Dylan & auntie Sharon","","Badung Kabupaten","-8.668041","115.152244"
"18519514846","https://live.staticflickr.com/436/18359594009_3362d5d1fd.jpg",0,305,"Planchez, FRANCE","Bali","","Karang Asem","-8.383298","115.494941"
"17977082384","https://live.staticflickr.com/307/18412046240_e3b6b38f3b.jpg",0,305,"Planchez, FRANCE","Tirta Gangga","","Karang Asem","-8.412231","115.586908"
"19232909295","https://live.staticflickr.com/311/19045268370_6b5f429e3c.jpg",0,305,"<U+53F0><U+5317><U+5E02>, <U+53F0><U+7063>","DSC_0356","","Badung Kabupaten","-8.783105","115.139293"
"19288689556","https://live.staticflickr.com/362/18691478334_1b26654688.jpg",0,305,"USA","Bali","","Gianyar Kabupaten","-8.527392","115.264816"
"19127830199","https://live.staticflickr.com/414/19126232300_157ff48fdc.jpg",0,305,"USA","Bali","","Gianyar Kabupaten","-8.527270","115.264930"
"19317537651","https://live.staticflickr.com/292/19125963960_4b14214c0a.jpg",0,305,"USA","Bali","","Gianyar Kabupaten","-8.508925","115.260497"
"19182455660","https://live.staticflickr.com/303/19372996631_86042802e6.jpg",0,305,"New York, USA","","","Gianyar Kabupaten","-8.433628","115.279450"
"19219584958","https://live.staticflickr.com/555/19220962919_401befe486.jpg",0,305,"USA","","","Gianyar Kabupaten","-8.519231","115.265427"
"19217481999","https://live.staticflickr.com/429/19407809071_b4ece267dd.jpg",0,305,"<U+53F0><U+5317><U+5E02>, <U+53F0><U+7063>","DSC_1097","","Badung Kabupaten","-8.782999","115.158240"
"19865894785","https://live.staticflickr.com/419/19677855030_0629ecbbf2.jpg",0,305,"Wellington, New Zealand","Mountainbiking","","Karang Asem","-8.503786","115.414238"
"19865855605","https://live.staticflickr.com/477/19839613936_263e29aea3.jpg",0,305,"Wellington, New Zealand","Mountainbiking","","Karang Asem","-8.481708","115.409080"
"19677774000","https://live.staticflickr.com/333/19679150939_4aa171b964.jpg",0,305,"Wellington, New Zealand","Mountainbiking","","Karang Asem","-8.469486","115.409845"
"19839560396","https://live.staticflickr.com/390/18841239314_38836ccc8d.jpg",0,305,"Wellington, New Zealand","Mountainbiking","","Karang Asem","-8.469446","115.409813"
"19671535070","https://live.staticflickr.com/3694/19852144382_d11cbe98eb.jpg",0,305,"Taipei, Taiwan","","","Gianyar Kabupaten","-8.509695","115.262241"
"19671026198","https://live.staticflickr.com/3682/19672463299_276ce5d9c9.jpg",0,305,"Taipei, Taiwan","","","Badung Kabupaten","-8.725395","115.169630"
"19672458719","https://live.staticflickr.com/442/19832849546_dd74362fd9.jpg",0,305,"Taipei, Taiwan","","","Denpasar","-8.677795","115.259122"
"19671030740","https://live.staticflickr.com/3740/19859054325_6b1f338b7f.jpg",0,305,"Taipei, Taiwan","","","Badung Kabupaten","-8.725573","115.170150"
"19671009218","https://live.staticflickr.com/479/19236390964_9a2ef13d81.jpg",0,305,"Taipei, Taiwan","","","Badung Kabupaten","-8.725834","115.170405"
"19236390964","https://live.staticflickr.com/3781/19237250593_06e38e06a0.jpg",0,305,"Taipei, Taiwan","","","Badung Kabupaten","-8.725587","115.170130"
"19236390994","https://live.staticflickr.com/422/19863031881_f7acb23511.jpg",0,305,"Taipei, Taiwan","","","Badung Kabupaten","-8.725806","115.170441"
"19955637072","https://live.staticflickr.com/532/20018515346_416308a463.jpg",0,305,"Miami, USA","Let's go back to #Indonesia! #Bali #AnotherTraveler","","Denpasar","-8.650000","115.216666"
"20124194190","https://live.staticflickr.com/494/19761118494_476cb14467.jpg",0,305,"Paris, France","","","Buleleng Kabupaten","-8.266323","115.057297"
"22245340249","https://live.staticflickr.com/5702/21884573383_08001469ac.jpg",0,305,"Montaigut-sur-Save, France","IMG_6114 (683x1024)","","Buleleng Kabupaten","-8.264053","115.044919"
"22418883542","https://live.staticflickr.com/5687/22505639535_ff2ec549ec.jpg",0,305,"Montaigut-sur-Save, France","IMG_6056 (934x1024)","","Buleleng Kabupaten","-8.191173","115.134594"
"22406113016","https://live.staticflickr.com/5802/21882860154_61cd95bdc5.jpg",0,305,"Montaigut-sur-Save, France","IMG_6012 (1024x683)","","Buleleng Kabupaten","-8.189434","115.135108"
"21810986313","https://live.staticflickr.com/5776/21882842214_2ef499e13c.jpg",0,305,"Montaigut-sur-Save, France","IMG_6011 (1024x963)","","Buleleng Kabupaten","-8.189531","115.135188"
"22418877112","https://live.staticflickr.com/5706/22318738849_4530b24a75.jpg",0,305,"Montaigut-sur-Save, France","IMG_6145 (1024x683)","","Buleleng Kabupaten","-8.259528","115.016036"
"23778225271","https://live.staticflickr.com/5733/23272559053_5bede46312.jpg",0,305,"Bogota, Colombia","It's Bali!","","Badung Kabupaten","-8.720520","115.187135"
"23937587446","https://live.staticflickr.com/1566/23918963491_2d637696a1.jpg",0,305,"Bogota, Colombia","A beautiful Sunset in Canggu","","Badung Kabupaten","-8.654687","115.131187"
"23850888132","https://live.staticflickr.com/1512/23373029913_8cc2428a97.jpg",0,305,"Bogota, Colombia","upload","","Badung Kabupaten","-8.688874","115.156341"
"23847254464","https://live.staticflickr.com/1604/24465110451_dc83217310.jpg",0,305,"Bogota, Colombia","#Balibeautiful #ilovebali","","Denpasar","-8.656922","115.253780"
"23842829484","https://live.staticflickr.com/1467/24554718246_6c7374cf4e.jpg",0,305,"Singapore, Singapore","upload","","Badung Kabupaten","-8.683359","115.152070"
"25113957626","https://live.staticflickr.com/1624/24814618589_3322a48b12.jpg",0,305,"Hong Kong","","","Denpasar","-8.703767","115.176436"
"25140301015","https://live.staticflickr.com/1608/24551629214_4811cbe903.jpg",0,305,"Hong Kong","","","Denpasar","-8.703642","115.176436"
"24513442363","https://live.staticflickr.com/1597/24886344660_179bfd84a3.jpg",0,305,"Hong Kong","","","Denpasar","-8.703670","115.176475"
"25113955406","https://live.staticflickr.com/1495/24884861130_2fb89acac5.jpg",0,305,"Hong Kong","","","Badung Kabupaten","-8.683667","115.157302"
"24772290609","https://live.staticflickr.com/1605/24801089029_970d338598.jpg",0,305,"Hong Kong","","","Gianyar Kabupaten","-8.509609","115.264275"
"25046715471","https://live.staticflickr.com/1645/25168797255_92ba80bc05.jpg",0,305,"Hong Kong","","","Gianyar Kabupaten","-8.470950","115.258102"
"24513124623","https://live.staticflickr.com/1501/24801074969_d2db16e1b5.jpg",0,305,"Hong Kong","","","Gianyar Kabupaten","-8.505667","115.262794"
"26088502735","https://live.staticflickr.com/1531/26132317155_f54c4ccfde.jpg",0,305,"Surabaya","PIKNIC...!","","Badung Kabupaten","-8.720524","115.169690"
"26857629534","https://live.staticflickr.com/7311/27265974110_e094daf820.jpg",0,305,"BALI, INDONESIA","@Regrann from @balibiz  -  In process EMPAL PEDAS MANIS  ala EB  What u think ? Buruan yang ngiler dan ingin Menu Ramadhan tambah yummy Ordernya di  WA --- 081353324079 Tulis Nama - Alamat lengkap dan ukuran yg dipesan ya  #errybali  #bali #nusadua #kuta","","Badung Kabupaten","-8.500000","115.183000"
"27441275032","https://live.staticflickr.com/7626/27585014306_57824f4c6c.jpg",0,305,"Belém, Brasil","upload","","Badung Kabupaten","-8.687284","115.154580"
"26974073294","https://live.staticflickr.com/7402/27445011970_424fe569fc.jpg",0,305,"BALI, INDONESIA","Mention fr Balitutu  Halo Sis/Bro, Kami memberikan 10% discount untuk pembelian pertama anda dan discount akan berakhir tgl 30 Juli 2016 bulan depan.. Kami tunggu order'nya... WA: 08983155389   Yuukk coba  Follow @balitutubakery","","Badung Kabupaten","-8.500000","115.183000"
"40597036604","https://live.staticflickr.com/882/40414905855_711bcc8f69.jpg",0,305,"Portland, United States","IMG_1931","","Denpasar","-8.747139","115.197113"
"39501093560","https://live.staticflickr.com/892/27479864928_42ca27ecd7.jpg",0,305,"Portland, United States","IMG_1575","","Gianyar Kabupaten","-8.432634","115.279738"
"27794700298","https://live.staticflickr.com/970/26968606947_724cfb7cb2.jpg",0,305,"Palo Alto, USA","Bali and Hong Kong","","Denpasar","-8.566378","115.213233"
"41837092941","https://live.staticflickr.com/824/41966134001_ae872aec88.jpg",0,305,"Palo Alto, USA","IMG_0870","","Gianyar Kabupaten","-8.478553","115.252066"
"41837084891","https://live.staticflickr.com/827/40159353110_f4541ceff5.jpg",0,305,"Palo Alto, USA","IMG_0920","","Gianyar Kabupaten","-8.478987","115.251938"
"40938229375","https://live.staticflickr.com/945/27097379617_0836caf899.jpg",0,305,"Palo Alto, USA","IMG_0921","","Gianyar Kabupaten","-8.478814","115.252061"
"41794807792","https://live.staticflickr.com/831/41922088902_fff99c46a4.jpg",0,305,"Palo Alto, USA","IMG_8122","","Gianyar Kabupaten","-8.478534","115.251975"
"26968606947","https://live.staticflickr.com/962/28095328658_2a0d44bd03.jpg",0,305,"Palo Alto, USA","IMG_0878","","Gianyar Kabupaten","-8.478662","115.252136"
"41836975331","https://live.staticflickr.com/832/40159349570_18a3c8f668.jpg",0,305,"Palo Alto, USA","IMG_0919","","Gianyar Kabupaten","-8.478864","115.251961"
"41120274714","https://live.staticflickr.com/828/27097375457_344ea6f0d4.jpg",0,305,"Palo Alto, USA","IMG_0925","","Gianyar Kabupaten","-8.478481","115.252144"
"40159351550","https://live.staticflickr.com/958/42129542421_a0ebbfed28.jpg",0,305,"Wagga Wagga, Australia","","","Badung Kabupaten","-8.809295","115.167991"
"41922088902","https://live.staticflickr.com/962/27259186597_2aedea20be.jpg",0,305,"Wagga Wagga, Australia","","","Badung Kabupaten","-8.809634","115.168372"
"41247747384","https://live.staticflickr.com/951/42083084172_a649701665.jpg",0,305,"Wagga Wagga, Australia","","","Badung Kabupaten","-8.809348","115.167611"
"28095328278","https://live.staticflickr.com/961/42127346621_8d852eb6a1.jpg",0,305,"Wagga Wagga, Australia","","","Badung Kabupaten","-8.809012","115.167008"
"41247745134","https://live.staticflickr.com/975/42127339701_75277fb1b1.jpg",0,305,"Wagga Wagga, Australia","","","Badung Kabupaten","-8.809848","115.167677"
"41247742844","https://live.staticflickr.com/827/41407322344_ddf36b6e1a.jpg",0,305,"Wagga Wagga, Australia","","","Gianyar Kabupaten","-8.576223","115.289513"
"28208069128","https://live.staticflickr.com/65535/27403952047_58390bcef9.jpg",0,305,"Roma","","","Gianyar Kabupaten","-8.523923","115.286444"
"41360259474","https://live.staticflickr.com/827/27342398027_966e3b22d8.jpg",0,305,"Roma","","","Gianyar Kabupaten","-8.523764","115.288513"
"43680991424","https://live.staticflickr.com/1868/43834294224_ff941bde1a.jpg",0,305,"Welt","IMG_1619","","Gianyar Kabupaten","-8.519339","115.257636"
"42589407260","https://live.staticflickr.com/1875/43834291954_681607c385.jpg",0,305,"Welt","IMG_1628","","Gianyar Kabupaten","-8.519448","115.257438"
"44348691172","https://live.staticflickr.com/1894/43834283804_067af9a555.jpg",0,305,"Welt","IMG_1653","","Gianyar Kabupaten","-8.519573","115.261055"
"30530230528","https://live.staticflickr.com/1860/43834280104_b9aca69d11.jpg",0,305,"Welt","IMG_1682","","Gianyar Kabupaten","-8.500864","115.254608"
"45084409782","https://live.staticflickr.com/1954/30371114517_e5da3d78f1.jpg",0,305,"Germany","Bali","","Karang Asem","-8.372320","115.452580"
"45084403522","https://live.staticflickr.com/1949/45320798862_a33bc16263.jpg",0,305,"Germany","Bali","","Gianyar Kabupaten","-8.503595","115.253405"
"44287265460","https://live.staticflickr.com/4860/46165481912_cd239632f6.jpg",0,305,"<U+53F0><U+5317>, <U+53F0><U+7063>","Space Rooftop Bar","","Badung Kabupaten","-8.690723","115.158272"
"46053343142","https://live.staticflickr.com/1978/46198921322_98f9942577.jpg",0,305,"<U+53F0><U+5317>, <U+53F0><U+7063>","Space Rooftop Bar","","Badung Kabupaten","-8.690787","115.158250"
"46103027901","https://live.staticflickr.com/4825/32370442478_b6ea630e1f.jpg",0,305,"<U+53F0><U+5317>, <U+53F0><U+7063>","Grand Studio Room","","Badung Kabupaten","-8.690517","115.158311"
"32231008788","https://live.staticflickr.com/4877/45370941705_c8c2a7870f.jpg",0,305,"<U+53F0><U+5317>, <U+53F0><U+7063>","","","Badung Kabupaten","-8.690631","115.158172"
"32860297857","https://live.staticflickr.com/65535/47912134101_9990c08c39.jpg",0,305,"Glasgow, Scotland","Mini Mart","Bali demon on the roof.","Badung Kabupaten","-8.717329","115.173164"
"27348369523","https://live.staticflickr.com/7372/28016081361_be20dcd5ef.jpg",0,305,"Brighton, UK","Upon #bali","","Karang Asem","-8.535204","115.403567"
"29147311735","https://live.staticflickr.com/8296/29170787712_3f4388b407.jpg",0,305,"Warmond, Netherlands","Bali 2016 Ubud","","Gianyar Kabupaten","-8.486402","115.261986"
"29066653651","https://live.staticflickr.com/8178/29226650176_73b3f18217.jpg",0,305,"Warmond, Netherlands","Bali 2016 Ubud","","Gianyar Kabupaten","-8.516061","115.260200"
"28856564890","https://live.staticflickr.com/8559/28711437893_f05bbf3ddb.jpg",0,305,"Warmond, Netherlands","Bali 2016 Ubud","","Gianyar Kabupaten","-8.506863","115.262294"
"29065845571","https://live.staticflickr.com/8364/29277277236_648135aa27.jpg",0,305,"Warmond, Netherlands","Bali 2016 Ubud","","Gianyar Kabupaten","-8.493019","115.256936"
"29049727931","https://live.staticflickr.com/8445/29068667680_ea48be7f62.jpg",0,305,"Warmond, Netherlands","Bali 2016","","Karang Asem","-8.374261","115.451811"
"29604120572","https://live.staticflickr.com/8425/29705997112_5fe6e974b8.jpg",0,305,"Riverside, CA, USA","#tidepools #tanahlot #bali","","Tabanan Kabupaten","-8.617963","115.088240"
"29633989641","https://live.staticflickr.com/8555/29189028343_d2a59daacd.jpg",0,305,"Riverside, CA, USA","#tanahlot #bali","","Tabanan Kabupaten","-8.617963","115.088240"
"30317332791","https://live.staticflickr.com/5733/29859606744_e6a61c6044.jpg",0,305,"Brisbane, Australia","The temple at high tide","","Tabanan Kabupaten","-8.617997","115.088206"
"30655199420","https://live.staticflickr.com/5710/30932936072_df5c8cc143.jpg",0,305,"Firenze, Italy","","","Gianyar Kabupaten","-8.517112","115.259527"
"30354344983","https://live.staticflickr.com/5593/31194351355_bc1d01a3e7.jpg",0,305,"Firenze, Italy","","","Badung Kabupaten","-8.682073","115.162483"
"30794078460","https://live.staticflickr.com/5620/31157554426_61be31930b.jpg",0,305,"Firenze, Italy","","","Badung Kabupaten","-8.680467","115.149636"
"30354110403","https://live.staticflickr.com/5520/31193128105_c042bca18a.jpg",0,305,"Firenze, Italy","","","Badung Kabupaten","-8.829959","115.085341"
"30585347984","https://live.staticflickr.com/5735/31414751066_8db0691de3.jpg",0,305,"Houston, USA","DSC_3086","","Gianyar Kabupaten","-8.415939","115.315416"
"31707947185","https://live.staticflickr.com/25/30853844714_ff4d17a3b1.jpg",0,305,"Malaysia","","","Badung Kabupaten","-8.789209","115.227736"
"31707940615","https://live.staticflickr.com/730/31549167122_d9b3bd4290.jpg",0,305,"Malaysia","","","Badung Kabupaten","-8.788037","115.228652"
"30897969523","https://live.staticflickr.com/5452/31579915451_14b40317cf.jpg",0,305,"Malaysia","","","Badung Kabupaten","-8.788139","115.227516"
"30897961723","https://live.staticflickr.com/5796/31658541906_7c536d454e.jpg",0,305,"Malaysia","","","Badung Kabupaten","-8.789962","115.229386"
"30897950223","https://live.staticflickr.com/563/30885242183_57a7e56379.jpg",0,305,"Malaysia","","","Badung Kabupaten","-8.789845","115.229919"
"31580881741","https://live.staticflickr.com/542/30947420833_fd725161e4.jpg",0,305,"Malaysia","","","Tabanan Kabupaten","-8.618112","115.086472"
"32537543784","https://live.staticflickr.com/2919/33499852106_93c2a7c451.jpg",0,305,"BALI, INDONESIA","<U+2764> <U+0001F337> <U+0001F337>Love ...<U+2764><U+2764><U+2764> <U+0001F337> <U+2764>   #loveu #life #love #endlesslove #mylove #enjoy #quotes #inspiring   #destiny #loveandlife #sweetlove #iloveyou #sweet #spirit #errybali #cinta #cintaterakhir #bali","","Badung Kabupaten","-8.646442","115.134308"
"33456208826","https://live.staticflickr.com/759/33573514316_b7ac0b8673.jpg",0,305,"medellin, colombia","upload","","Gianyar Kabupaten","-8.506167","115.261266"
"33362714111","https://live.staticflickr.com/2933/32840128953_f3e817cc4b.jpg",0,305,"medellin, colombia","Unas chicas que conocimos @mateosotofotografo y yo","","Gianyar Kabupaten","-8.414701","115.315854"
"33834135976","https://live.staticflickr.com/2856/33111554274_06ede1652d.jpg",0,305,"Rome, Italy","DSC_0063","Indonesia - Bali - Ubud","Gianyar Kabupaten","-8.504945","115.263572"
"33490494210","https://live.staticflickr.com/2884/33914102676_7ae5743f3c.jpg",0,305,"Rome, Italy","DSC_0050","Indonesia - Bali - Ubud","Gianyar Kabupaten","-8.506778","115.262913"
"33061601543","https://live.staticflickr.com/2944/33141656133_ffb77cf79b.jpg",0,305,"Rome, Italy","DSC_0236","Indonesia - Bali - Ubud","Gianyar Kabupaten","-8.507303","115.265194"
"33061601163","https://live.staticflickr.com/2940/33141655713_504e622a66.jpg",0,305,"Rome, Italy","DSC_0067","Indonesia - Bali - Ubud","Gianyar Kabupaten","-8.504470","115.262263"
"33914107846","https://live.staticflickr.com/2876/33838739922_d63f20c23d.jpg",0,305,"Rome, Italy","DSC_0647","Indonesia - Bali - Ubud","Gianyar Kabupaten","-8.503081","115.266119"
"33111557734","https://live.staticflickr.com/2950/33153005084_3de656a612.jpg",0,305,"Rome, Italy","DSC_0626","Indonesia - Bali - Ubud","Gianyar Kabupaten","-8.503192","115.260425"
"33825032611","https://live.staticflickr.com/2810/33834670292_123d847d41.jpg",0,305,"Rome, Italy","DSC_0518","Indonesia - Bali - Ubud","Gianyar Kabupaten","-8.504850","115.263286"
"33825030191","https://live.staticflickr.com/2841/33950344606_b67ce209a5.jpg",0,305,"Rome, Italy","DSC_0869","Indonesia - Bali - Ubud","Gianyar Kabupaten","-8.499289","115.266638"
"33141656133","https://live.staticflickr.com/2890/33148250054_a3e58813ca.jpg",0,305,"Rome, Italy","DSC_0880","Indonesia - Bali - Ubud","Gianyar Kabupaten","-8.499256","115.266588"
"33141655713","https://live.staticflickr.com/3947/33148244594_2d9304e507.jpg",0,305,"Rome, Italy","DSC_0885","Indonesia - Bali - Ubud","Gianyar Kabupaten","-8.499289","115.266452"
"33195377023","https://live.staticflickr.com/2946/33147533594_8982013fda.jpg",0,305,"BALI, INDONESIA","Grosir Kurma Asli Dari importir    <U+2705>Aneka Kurma <U+2705>Beras Arab <U+2705>Kismis/raisin <U+2705>Dll  Reseller welcome  Info / order Whatsapp Or Email <U+0001F4E7>me@errybali.com  Happy shopping  P.s : Buruan seb","","Badung Kabupaten","-8.500000","115.183000"
"33913188041","https://live.staticflickr.com/2814/34080463316_4fff5d967c.jpg",0,305,"BALI, INDONESIA","Hi Market Lovers , Thanks for share Thanks for support Thanks for engagement product  Thats soo wonderful. U give me more opportunity to learn more and more .. I love yeah<U+270C><U+2705><U+0001F618><U+0001F618><U+0001F64F>  Keep share and have a great","","Badung Kabupaten","-8.500000","115.183000"
"34192246825","https://live.staticflickr.com/4177/34160999952_3650c672dc.jpg",0,305,"BALI, INDONESIA","Keep dancing with wave in your life"" :  <U+0001F4DD><U+0001F4E7>rrybali<U+0001F4F7> : ================= <U+0001F490>Errybalialbums<U+0001F490> ================= <U+0001F334><U+0001F4F7><U+27A1>Amed_Bali ================= : : <U+0001F490>errybali<U+0001F334> : : #amedbali#amed #karangasem #e","","Karang Asem","-8.346763","115.678110"
"34461140775","https://live.staticflickr.com/4192/34534253105_1fdcfba276.jpg",0,305,"BALI, INDONESIA","Everyday is Sunday... With New Journeys Work , Enjoy and Explore my passion<U+0001F334><U+0001F4F7><U+0001F4DD><U+0001F4F1><U+0001F33F><U+0001F31E><U+0001F33F><U+2714>. . . . Thankfull for every moment  No matter what . . . #phototravel#streetphotography #balitrip #photoshoot #errybali","","Badung Kabupaten","-8.844509","115.186112"
"34313578071","https://live.staticflickr.com/4159/34578595196_23c3a4da52.jpg",0,305,"Singapore, China","IMG_9132","","Buleleng Kabupaten","-8.245334","115.390358"
"36230890841","https://live.staticflickr.com/4438/36367468655_94bcc6eb07.jpg",0,305,"Boxtel, the Netherlands","P1000693","","Buleleng Kabupaten","-8.378403","115.134466"
"36199053932","https://live.staticflickr.com/4335/36230687631_f94ea16f16.jpg",0,305,"Boxtel, the Netherlands","P1000694","","Buleleng Kabupaten","-8.378403","115.134466"
"35559255083","https://live.staticflickr.com/4415/35559086113_f7aa1cc8f9.jpg",0,305,"Boxtel, the Netherlands","P1000697","","Buleleng Kabupaten","-8.378403","115.134466"
"36230879691","https://live.staticflickr.com/4349/36198905262_45247e04fc.jpg",0,305,"Boxtel, the Netherlands","P1000700","","Buleleng Kabupaten","-8.378403","115.134466"
"36367595625","https://live.staticflickr.com/4378/36230679421_999da74c89.jpg",0,305,"Boxtel, the Netherlands","P1000705","","Buleleng Kabupaten","-8.378403","115.134466"
"36323115306","https://live.staticflickr.com/4363/36198901432_a4160c41a4.jpg",0,305,"Boxtel, the Netherlands","P1000707","","Buleleng Kabupaten","-8.378403","115.134466"
"35559235553","https://live.staticflickr.com/4388/36198895882_982710bd86.jpg",0,305,"Boxtel, the Netherlands","P1000716","","Buleleng Kabupaten","-8.378403","115.134466"
"35559220413","https://live.staticflickr.com/4424/36230655931_f020f4c4ba.jpg",0,305,"Boxtel, the Netherlands","P1000724","","Buleleng Kabupaten","-8.378403","115.134466"
"36230850741","https://live.staticflickr.com/4347/36230651831_bc939233a0.jpg",0,305,"Boxtel, the Netherlands","P1000726","","Buleleng Kabupaten","-8.378403","115.134466"
"36367580275","https://live.staticflickr.com/4356/36230643591_6bf53ea615.jpg",0,305,"Boxtel, the Netherlands","P1000729","","Buleleng Kabupaten","-8.378403","115.134466"
"35531770884","https://live.staticflickr.com/4385/36243660251_eedcecbe5f.jpg",0,305,"Boxtel, the Netherlands","P1000711","","Buleleng Kabupaten","-8.378403","115.134466"
"35531755104","https://live.staticflickr.com/4432/35544738804_fc0d84980f.jpg",0,305,"Boxtel, the Netherlands","P1000751","","Buleleng Kabupaten","-8.378403","115.134466"
"35531748024","https://live.staticflickr.com/4421/35572073443_713fc7f010.jpg",0,305,"Boxtel, the Netherlands","P1000756","","Buleleng Kabupaten","-8.378403","115.134466"
"35559175363","https://live.staticflickr.com/4351/36243592531_a55ba7d742.jpg",0,305,"Boxtel, the Netherlands","P1000757","","Buleleng Kabupaten","-8.378403","115.134466"
"36230790181","https://live.staticflickr.com/4353/36323164126_1129c72b4f.jpg",0,305,"Boxtel, the Netherlands","P1000770","","Buleleng Kabupaten","-8.378403","115.134466"
"36198953522","https://live.staticflickr.com/4410/36367595625_541bf593eb.jpg",0,305,"Boxtel, the Netherlands","P1000812","","Buleleng Kabupaten","-8.378403","115.134466"
"36230627261","https://live.staticflickr.com/4395/36198738622_9675e2b377.jpg",0,305,"Boxtel, the Netherlands","P1010028","","Buleleng Kabupaten","-8.378403","115.134466"
"36198853952","https://live.staticflickr.com/4346/36322798276_6e9f2da7a4.jpg",0,305,"Boxtel, the Netherlands","P1010035","","Buleleng Kabupaten","-8.378403","115.134466"
"36198851222","https://live.staticflickr.com/4408/36198734362_3bc8db9149.jpg",0,305,"Boxtel, the Netherlands","P1010041","","Buleleng Kabupaten","-8.378403","115.134466"
"35559053013","https://live.staticflickr.com/4382/36367317865_70411daa44.jpg",0,305,"Boxtel, the Netherlands","P1010042","","Buleleng Kabupaten","-8.378403","115.134466"
"35559052753","https://live.staticflickr.com/4440/36367317735_0c449b5156.jpg",0,305,"Boxtel, the Netherlands","P1010043","","Buleleng Kabupaten","-8.378403","115.134466"
"36367403775","https://live.staticflickr.com/4338/36198732672_694214eff5.jpg",0,305,"Boxtel, the Netherlands","P1010048","","Buleleng Kabupaten","-8.378403","115.134466"
"35970519740","https://live.staticflickr.com/4423/36367316605_e40809d2fa.jpg",0,305,"Boxtel, the Netherlands","P1010049","","Buleleng Kabupaten","-8.378403","115.134466"
"35531598774","https://live.staticflickr.com/4439/36367316245_397186544a.jpg",0,305,"Boxtel, the Netherlands","P1010050","","Buleleng Kabupaten","-8.378403","115.134466"
"35970518160","https://live.staticflickr.com/4368/36367315215_b4d3fac5eb.jpg",0,305,"Boxtel, the Netherlands","P1010052","","Buleleng Kabupaten","-8.378403","115.134466"
"35970516010","https://live.staticflickr.com/4384/36230536031_f4a10b661e.jpg",0,305,"Boxtel, the Netherlands","P1010058","","Buleleng Kabupaten","-8.378403","115.134466"
"35970515180","https://live.staticflickr.com/4356/35970448140_2460556157.jpg",0,305,"Boxtel, the Netherlands","P1010059","","Buleleng Kabupaten","-8.378403","115.134466"
"35970513030","https://live.staticflickr.com/4349/35970447990_5cfb4c8555.jpg",0,305,"Boxtel, the Netherlands","P1010062","","Buleleng Kabupaten","-8.378403","115.134466"
"36322873466","https://live.staticflickr.com/4426/35970446460_46b99b3683.jpg",0,305,"Boxtel, the Netherlands","P1010073","","Buleleng Kabupaten","-8.378403","115.134466"
"36198828622","https://live.staticflickr.com/4332/35970446180_7e2b30fdf7.jpg",0,305,"Boxtel, the Netherlands","P1010078","","Buleleng Kabupaten","-8.378403","115.134466"
"36322869506","https://live.staticflickr.com/4360/35970445670_cafc4f3067.jpg",0,305,"Boxtel, the Netherlands","P1010082","","Buleleng Kabupaten","-8.378403","115.134466"
"36322869136","https://live.staticflickr.com/4369/35970445300_f7e0ca08ec.jpg",0,305,"Boxtel, the Netherlands","P1010083","","Buleleng Kabupaten","-8.378403","115.134466"
"37558243532","https://live.staticflickr.com/4500/37611404972_0f7d59da4a.jpg",0,305,"australia","DSCN2277","          ","Badung Kabupaten","-8.651811","115.121408"
"37331887000","https://live.staticflickr.com/4475/37603462902_15e48ece79.jpg",0,305,"australia","DSCN2280","          ","Badung Kabupaten","-8.651811","115.121408"
"37558239722","https://live.staticflickr.com/4505/37636040651_ac0d19a896.jpg",0,305,"australia","DSCN2286","          ","Badung Kabupaten","-8.646401","115.127556"
"37590375651","https://live.staticflickr.com/4455/37014450373_08c8b62a60.jpg",0,305,"australia","DSCN2299","          ","Badung Kabupaten","-8.646995","115.127105"
"37541588306","https://live.staticflickr.com/4473/37620099366_1343c11420.jpg",0,305,"australia","DSCN2319","          ","Badung Kabupaten","-8.649297","115.127792"
